,ID,Name,Nationality,Club,Pace,DribblingA,Shooting,Defending,Passing,Physicality
962,226877,Ivo Rodrigues,Portugal,Royal Antwerp FC,80.5,75.0,69.33333333333333,40.0,65.66666666666667,70.5
963,201025,G. Bussmann,France,1. FSV Mainz 05,67.5,65.66666666666667,53.83333333333334,75.4,57.5,73.75
964,225859,M. Niakhat?,France,1. FSV Mainz 05,72.0,62.83333333333334,37.833333333333336,72.0,51.16666666666666,76.0
965,235844,E. ?lvarez,Mexico,Club Am?rica,70.5,69.16666666666667,53.33333333333334,72.0,51.5,72.25
966,190276,S. Sunzu,Zambia,FC Metz,56.0,59.33333333333334,40.833333333333336,71.4,51.66666666666666,78.5
967,211014,Paulinho,Portugal,GD Chaves,84.5,72.66666666666667,51.33333333333334,65.4,65.16666666666667,73.5
968,192838,E. Schelotto,Italy,Brighton & Hove Albion,71.0,69.83333333333333,63.0,69.8,65.83333333333333,76.75
969,196935,Ignasi Miquel,Spain,Getafe CF,65.0,57.5,31.83333333333333,72.0,46.83333333333334,70.25
970,200521,T. Ince,England,Stoke City,78.5,75.5,65.66666666666667,32.4,68.5,53.75
971,177481,L. Baal,France,Stade Rennais FC,72.0,67.5,51.33333333333334,70.8,62.5,73.5
972,159818,?lton,Brazil,Al Qadisiyah,84.5,72.33333333333333,69.5,35.0,75.33333333333333,54.75
973,231242,A. Ounas,Algeria,Napoli,81.5,75.16666666666667,65.5,45.4,66.5,59.5
974,189514,H. Afful,Ghana,Columbus Crew SC,80.0,74.0,61.5,66.6,67.66666666666667,71.75
975,162123,F. Amorebieta,Venezuela,Independiente,29.5,52.0,49.83333333333334,70.6,51.16666666666666,80.5
976,212300,J. O'Connell,England,Sheffield United,63.5,54.66666666666666,34.833333333333336,72.0,43.16666666666666,79.75
977,213581,M. Nervo,Argentina,Santos Laguna,63.5,61.16666666666666,44.33333333333334,71.6,53.66666666666666,78.75
978,162893,J. Djourou,Switzerland,SPAL,68.5,51.66666666666666,38.5,72.6,45.5,69.75
979,176717,P. Karlsson,Sweden,AIK,69.5,59.83333333333334,36.833333333333336,73.4,39.5,73.75
980,230222,Ailton Valpa?os,Brazil,Atl?tico Mineiro,66.5,65.16666666666667,58.66666666666666,71.8,57.5,77.5
981,241486,J. Kound?,France,FC Girondins de Bordeaux,71.0,63.33333333333334,32.666666666666664,73.4,39.16666666666666,69.5
982,209744,E. Mena,Chile,Racing Club,74.0,71.5,52.5,67.0,61.33333333333334,72.5
983,158800,W. Janssen,Netherlands,FC Utrecht,42.0,68.5,65.66666666666667,73.0,63.66666666666666,76.25
984,236112,Douglas Armeira,Brazil,Am?rica FC (Minas Gerais),72.0,69.5,57.16666666666666,70.4,59.5,75.75
985,238160,M. Demiral,Turkey,Alanyaspor,60.5,57.5,38.5,73.8,43.83333333333334,72.5
986,199761,M. Kami?ski,Poland,Fortuna D?sseldorf,70.5,61.16666666666666,53.66666666666666,72.6,60.66666666666666,71.0
987,233556,R. Orsolini,Italy,Bologna,78.0,73.83333333333333,64.66666666666667,38.8,70.33333333333333,56.0
988,225880,J. Moreira,Paraguay,River Plate,87.0,70.83333333333333,44.83333333333334,66.6,60.83333333333334,67.5
989,223065,G. Toledo,Argentina,Club Atl?tico Col?n,83.0,71.83333333333333,49.16666666666666,64.6,54.83333333333334,72.75
990,175962,N. Bungert,Germany,1. FSV Mainz 05,43.5,59.33333333333334,40.0,76.0,47.5,57.0
991,229980,C. Montes,Mexico,Monterrey,62.5,63.83333333333334,42.5,72.4,55.83333333333334,76.25
992,204125,J. Bo?il,Czech Republic,SK Slavia Praha,75.0,70.5,51.16666666666666,69.8,57.0,76.75
993,142942,J. Gandolfi,Argentina,Club Atl?tico Talleres,54.0,58.66666666666666,45.83333333333334,71.8,61.16666666666666,78.25
994,231263,J. G?lin,France,Stade Rennais FC,62.5,65.33333333333333,36.833333333333336,71.4,54.0,71.25
995,198240,Raul Garc?a,Spain,CD Legan?s,70.5,69.66666666666667,62.33333333333334,68.4,71.5,77.75
996,190560,O. Gonzalez,United States,Club Atlas,58.0,47.5,37.333333333333336,73.0,44.66666666666666,80.75
997,229218,Pedro Rocha,Brazil,Spartak Moscow,79.0,73.16666666666667,65.16666666666667,39.4,58.83333333333334,55.25
998,194146,K. Long,Republic of Ireland,Burnley,58.5,59.33333333333334,36.333333333333336,72.8,45.5,74.25
999,215651,Samir,Brazil,Udinese,67.0,56.16666666666666,35.333333333333336,73.0,48.16666666666666,70.75
1000,211556,Carlos Hern?ndez,Spain,Real Oviedo,52.5,54.66666666666666,43.16666666666666,72.6,41.0,78.25
1001,228708,L. Mart?nez Quarta,Argentina,River Plate,73.5,67.33333333333333,54.16666666666666,72.2,58.5,71.25
1002,211557,F. Barba,Italy,Chievo Verona,69.0,59.83333333333334,32.166666666666664,74.2,40.333333333333336,70.25
1003,186982,A. B?ttner,Netherlands,Vitesse,75.5,71.66666666666667,69.33333333333333,69.0,74.16666666666667,72.75
1004,222825,C. Akolo,DR Congo,VfB Stuttgart,80.5,77.33333333333333,63.83333333333334,27.2,61.0,58.5
1005,161644,M. Matip,Cameroon,FC Ingolstadt 04,69.0,62.83333333333334,45.16666666666666,72.0,52.33333333333334,77.0
1006,169324,A. Ulmer,Austria,FC Red Bull Salzburg,69.0,70.83333333333333,63.0,67.6,68.0,69.0
1007,183916,J. Pied,France,LOSC Lille,70.0,73.83333333333333,69.16666666666667,71.6,73.66666666666667,70.75
1008,207725,M. van der Hoorn,Netherlands,Swansea City,38.0,48.66666666666666,42.0,74.8,43.5,72.25
1009,193133,J. Stryger Larsen,Denmark,Udinese,78.5,69.66666666666667,56.66666666666666,70.8,60.66666666666666,77.0
1010,225646,C. Mayada,Uruguay,River Plate,90.5,73.66666666666667,66.16666666666667,64.6,67.16666666666667,74.5
1011,214384,F. Aguilar,Colombia,Atl?tico Nacional,48.0,50.5,39.833333333333336,73.8,43.66666666666666,67.0
1012,165232,O. Veigneau,France,Kasimpa?a SK,67.0,71.33333333333333,48.5,73.2,63.33333333333334,70.0
1013,211826,R. Czichos,Germany,1. FC K?ln,66.0,63.0,44.83333333333334,71.4,53.66666666666666,74.0
1014,240754,Y. Atal,Algeria,OGC Nice,83.0,75.83333333333333,59.66666666666666,67.6,65.33333333333333,72.0
1015,198261,T. Ream,United States,Fulham,60.5,72.66666666666667,44.66666666666666,71.4,65.0,69.25
1016,229494,Miguel Vieira,Portugal,CD Lugo,56.0,55.16666666666666,33.166666666666664,71.2,36.66666666666666,74.0
1017,183671,E. Terranova,Italy,US Cremonese,67.5,55.83333333333334,33.833333333333336,71.2,41.333333333333336,75.25
1018,184183,S. Dewaest,Belgium,KRC Genk,52.0,46.66666666666666,39.5,74.2,41.333333333333336,71.0
1019,214136,F. Meza,Colombia,Tigres U.A.N.L.,66.5,63.16666666666666,34.0,73.2,46.5,69.5
1020,228730,S. Salcedo,Paraguay,Club Atl?tico Hurac?n,67.5,61.16666666666666,35.833333333333336,73.6,40.16666666666666,74.5
1021,234618,Perdig?o,Brazil,GD Chaves,74.5,73.33333333333333,68.83333333333333,29.0,64.33333333333333,60.75
1022,239482,Galeno,Brazil,Rio Ave FC,84.0,73.83333333333333,65.16666666666667,33.6,66.16666666666667,63.5
1023,192122,B?veda,Spain,Deportivo de La Coru?a,71.5,68.0,54.0,72.2,60.83333333333334,72.25
1024,192634,Marc Mateu,Spain,CD Numancia,60.5,70.0,67.66666666666667,41.8,71.66666666666667,59.75
1025,208509,T. Foket,Belgium,Stade de Reims,79.5,72.16666666666667,59.5,67.2,67.66666666666667,74.0
1026,201342,F. Sørensen,Denmark,1. FC K?ln,59.0,58.66666666666666,35.666666666666664,71.6,54.33333333333334,74.0
1027,53630,J. Van Damme,Belgium,Royal Antwerp FC,59.5,59.83333333333334,62.83333333333334,68.8,58.16666666666666,80.5
1028,234624,B. Dibassy,Mali,Amiens SC,76.5,67.66666666666667,52.5,71.6,55.33333333333334,75.75
1029,177280,T. Reginiussen,Norway,Rosenborg BK,65.5,59.66666666666666,44.5,72.0,46.5,76.75
1030,230529,Benjamin Meseira,Brazil,Chapecoense,79.0,69.66666666666667,47.33333333333334,66.8,58.66666666666666,71.75
1031,231041,C. Ninga,Chad,Stade Malherbe Caen,90.0,67.33333333333333,73.0,31.2,60.0,77.0
1032,169345,M. Suttner,Austria,Brighton & Hove Albion,69.0,72.16666666666667,57.16666666666666,69.0,72.66666666666667,69.25
1033,183937,G. van der Wiel,Netherlands,Toronto FC,75.5,71.83333333333333,59.83333333333334,70.6,59.83333333333334,75.25
1034,214665,J. Ram?rez,Argentina,Club Atl?tico Talleres,76.0,74.5,66.16666666666667,61.4,67.5,60.25
1035,215433,F. Vicari,Italy,SPAL,41.0,51.5,29.16666666666667,73.0,41.16666666666666,69.25
1036,225673,K. Adams Nuhu,Ghana,TSG 1899 Hoffenheim,66.5,62.0,45.66666666666666,69.6,49.5,77.75
1037,208522,H. Magn?sson,Iceland,PFC CSKA Moscow,65.5,58.5,42.333333333333336,72.2,61.33333333333334,71.5
1038,224396,Y. G?mez Andrade,Colombia,Uni?n de Santa Fe,42.5,45.83333333333334,28.5,73.2,35.0,71.5
1039,215181,G. Peruzzi,Argentina,Boca Juniors,80.5,70.5,51.0,68.4,61.83333333333334,73.75
1040,220302,B. Sanneh,Gambia,RSC Anderlecht,69.5,64.5,43.0,70.6,42.16666666666666,80.5
1041,210320,I. Mbaye,Senegal,Bologna,72.0,68.66666666666667,53.16666666666666,71.2,63.5,66.0
1042,236690,M. Ngadeu-Ngadjui,Cameroon,SK Slavia Praha,68.0,59.5,47.33333333333334,70.8,44.33333333333334,73.75
1043,183188,M. Gazzola,Italy,Parma,71.5,68.5,50.16666666666666,68.6,57.83333333333334,70.5
1044,194196,F. Diagne,Senegal,Atiker Konyaspor,65.0,66.0,46.33333333333334,70.8,53.66666666666666,79.0
1045,209301,M. Poundj?,France,FC Girondins de Bordeaux,81.0,70.5,40.333333333333336,68.4,57.33333333333334,74.5
1046,237209,M. Mitrovi?,Croatia,Club Brugge KV,51.5,57.5,51.0,73.0,51.66666666666666,70.5
1047,193177,A. Traor?,Ivory Coast,G?ztepe SK,86.5,73.5,51.16666666666666,66.2,60.83333333333334,76.75
1048,193945,N. Uysal,Turkey,Be?ikta? JK,69.5,67.66666666666667,54.0,72.0,58.66666666666666,79.25
1049,197786,G. Donati,Italy,1. FSV Mainz 05,71.0,68.16666666666667,45.5,72.8,59.16666666666666,78.0
1050,193690,Z. Toma?evi?,Montenegro,KV Oostende,54.5,61.66666666666666,58.16666666666666,72.0,65.0,74.25
1051,199580,C. Goldson,England,Rangers FC,71.5,62.16666666666666,33.5,71.8,45.66666666666666,76.25
1052,206238,Iv?n L?pez,Spain,Gimn?stic de Tarragona,77.0,73.33333333333333,56.83333333333334,69.8,65.16666666666667,66.5
1053,231838,M. W?ber,Austria,Ajax,73.5,65.33333333333333,40.5,72.2,54.33333333333334,76.25
1054,204447,F. Lucioni,Italy,Lecce,57.5,58.5,35.333333333333336,72.8,46.83333333333334,76.25
1055,240289,Calero,Spain,Real Valladolid CF,68.0,66.33333333333333,31.0,73.0,51.0,68.0
1056,183969,J. Forl?n,Argentina,Real Oviedo,61.5,64.33333333333333,42.5,73.0,54.33333333333334,77.5
1057,215970,B. Bolingoli,Belgium,SK Rapid Wien,90.0,71.0,62.83333333333334,66.6,54.66666666666666,79.75
1058,186274,K. Rausch,Russia,,79.0,72.16666666666667,66.33333333333333,67.4,71.16666666666667,73.5
1059,211107,Frederico Ven?ncio,Portugal,Vit?ria Guimar?es,64.0,61.16666666666666,33.666666666666664,72.6,43.66666666666666,71.0
1060,192165,Paulinho,Brazil,BK H?cken,75.5,77.83333333333333,72.83333333333333,25.2,64.83333333333333,70.25
1061,213414,W. Troost-Ekong,Nigeria,Udinese,69.0,52.66666666666666,34.166666666666664,72.4,39.16666666666666,74.0
1062,178600,U. Demirok,Turkey,Atiker Konyaspor,45.0,58.66666666666666,44.66666666666666,74.4,48.33333333333334,69.0
1063,207785,T. Matlaba,South Africa,Orlando Pirates,83.5,75.5,67.33333333333333,68.4,65.0,55.0
1064,200106,A. ?zbiliz,Armenia,Willem II,78.0,72.83333333333333,73.0,33.0,74.0,54.0
1065,222123,A. Long,United States,New York Red Bulls,77.0,64.5,39.16666666666666,70.4,49.0,79.5
1066,188334,F. Cacciatore,Italy,Chievo Verona,72.0,68.83333333333333,52.66666666666666,72.8,56.33333333333334,76.0
1067,200111,R. van Rhijn,Netherlands,AZ Alkmaar,80.0,68.33333333333333,62.83333333333334,70.0,70.33333333333333,70.0
1068,214191,R. P?rez,Colombia,Junior FC,57.0,59.16666666666666,35.0,70.2,35.5,74.75
1069,125871,H. Kaldırım,Turkey,Fenerbah?e SK,72.5,70.16666666666667,55.5,68.2,63.16666666666666,72.25
1070,185010,M. Pazdan,Poland,Legia Warszawa,52.0,63.83333333333334,43.83333333333334,70.6,55.5,79.0
1071,207797,Y. Banana,Cameroon,,55.5,47.66666666666666,37.5,73.2,39.5,77.5
1072,234678,J. Mæhle,Denmark,KRC Genk,86.5,69.0,54.5,65.4,60.16666666666666,77.0
1073,143799,Y. Ayhan,Turkey,MKE Ankarag?c?,32.0,51.66666666666666,29.83333333333333,74.6,42.66666666666666,65.5
1074,231095,N. Skubic,Slovenia,Atiker Konyaspor,71.5,69.33333333333333,59.83333333333334,70.4,54.83333333333334,73.5
1075,213433,F. Tobio,Argentina,Deportivo Toluca,63.5,50.16666666666666,33.333333333333336,71.8,47.83333333333334,79.25
1076,179897,R. Sigurðsson,Iceland,,61.5,55.66666666666666,42.66666666666666,72.8,49.5,74.75
1077,158394,K. Reichel,Germany,1. FC Union Berlin,71.5,67.0,68.0,69.4,64.5,74.25
1078,205243,M. Wagu?,Mali,Udinese,54.0,52.66666666666666,32.0,72.6,38.5,75.0
1079,198076,A. Abdennour,Tunisia,Olympique de Marseille,53.0,58.66666666666666,51.66666666666666,72.4,52.66666666666666,76.25
1080,201149,?lex P?rez,Spain,Real Sporting de Gij?n,37.0,47.66666666666666,32.5,72.6,41.333333333333336,67.75
1081,186817,R. Halliche,Algeria,Moreirense FC,52.0,58.16666666666666,41.833333333333336,73.4,49.0,71.0
1082,194753,L. Marrone,Italy,Hellas Verona,54.5,67.66666666666667,64.66666666666667,73.4,71.5,71.25
1083,181445,R. Bengtsson,Sweden,Malm? FF,46.5,59.16666666666666,37.66666666666666,73.6,47.5,69.5
1084,206022,E. Johansson,Sweden,Djurg?rdens IF,54.5,59.5,48.5,71.2,53.16666666666666,77.25
1085,210118,H?lder Lopes,Portugal,AEK Athens,74.5,67.16666666666667,55.33333333333334,68.4,66.83333333333333,68.5
1086,198599,M. Linnes,Norway,Galatasaray SK,86.5,72.33333333333333,54.83333333333334,67.4,60.66666666666666,67.5
1087,219591,S. Simi?,Czech Republic,Milan,49.5,58.0,25.16666666666667,73.2,42.16666666666666,71.25
1088,243656,N. Radonji?,Serbia,Olympique de Marseille,81.0,74.33333333333333,67.33333333333333,28.0,66.33333333333333,48.75
1089,191688,Bot?a,Spain,Al Hilal,57.0,54.33333333333334,45.5,72.2,49.0,77.0
1090,221641,W. Kanon,Ivory Coast,ADO Den Haag,70.5,59.0,40.66666666666666,72.4,45.16666666666666,76.0
1091,229321,Amilton,Brazil,CD Aves,90.5,75.66666666666667,66.66666666666667,34.4,57.0,65.5
1092,189899,V. Wormgoor,Netherlands,SK Brann,35.5,54.83333333333334,45.16666666666666,71.4,57.33333333333334,77.25
1093,227789,Kim Seung Joon,Korea Republic,Ulsan Hyundai FC,82.0,72.83333333333333,66.5,35.8,57.33333333333334,64.25
1094,181456,R. Genevois,Haiti,Stade Malherbe Caen,63.0,61.5,33.666666666666664,72.0,52.5,75.0
1095,229585,M. Degenek,Australia,,79.0,70.33333333333333,60.83333333333334,69.4,66.0,83.0
1096,230353,Oswaldito Cuba,Brazil,Chapecoense,88.0,77.83333333333333,65.5,64.8,64.0,63.0
1097,188370,Wallace,Brazil,G?ztepe SK,44.5,56.16666666666666,51.0,72.8,52.33333333333334,69.5
1098,181459,V. Torosidis,Greece,Olympiacos CFP,65.0,69.5,54.83333333333334,75.2,61.5,69.0
1099,198868,N. Isimat-Mirin,France,PSV,63.5,54.5,32.833333333333336,72.8,47.16666666666666,75.0
1100,205524,R?ben Ferreira,Portugal,Clube Sport Mar?timo,69.5,68.16666666666667,59.5,68.8,70.66666666666667,75.0
1101,230361,Mauro Cildinho,Brazil,Sport Club do Recife,75.0,74.33333333333333,48.5,67.4,66.5,64.0
1102,210394,J. Ikoko,DR Congo,En Avant de Guingamp,79.5,71.66666666666667,44.5,68.2,58.33333333333334,70.0
1103,183774,R. Bennett,England,Wolverhampton Wanderers,37.5,42.0,23.66666666666667,73.4,37.16666666666666,73.5
1104,190942,K. Hansen,Denmark,FC Midtjylland,68.5,67.0,45.66666666666666,72.0,64.33333333333333,74.75
1105,7647,D. Dainelli,Italy,Livorno,31.5,52.66666666666666,31.16666666666667,75.0,40.66666666666666,63.5
1106,208607,M. Mantovani,Argentina,UD Las Palmas,34.5,60.33333333333334,45.5,72.2,53.83333333333334,71.0
1107,199392,M. Aguirregaray,Uruguay,Al Fateh,76.5,70.16666666666667,60.5,69.2,64.83333333333333,72.25
1108,218341,J. Elez,Croatia,Hannover 96,62.5,60.0,59.5,70.8,58.0,71.0
1109,186598,K. Naughton,England,Swansea City,73.0,68.33333333333333,53.0,72.8,56.5,70.5
1110,215015,B. Bianchi,Argentina,Atl?tico Tucum?n,58.5,59.83333333333334,35.0,73.8,46.83333333333334,70.75
1111,204776,T. Leistner,Germany,Queens Park Rangers,65.5,58.66666666666666,39.16666666666666,70.6,48.16666666666666,77.0
1112,211176,R. Kishna,Netherlands,ADO Den Haag,75.0,72.33333333333333,63.5,35.0,67.33333333333333,40.75
1113,219626,J. G?mez,Argentina,Club Atl?tico Lan?s,91.5,74.0,53.33333333333334,66.8,58.33333333333334,72.5
1114,189930,I. K?yba?ı,Turkey,Fenerbah?e SK,80.0,72.83333333333333,62.5,66.2,70.83333333333333,70.75
1115,186347,M. Rybus,Poland,Lokomotiv Moscow,77.0,72.33333333333333,68.33333333333333,67.2,72.66666666666667,71.25
1116,158956,J. Barroso,Argentina,Colo-Colo,66.5,64.5,53.16666666666666,73.0,53.16666666666666,74.75
1117,221422,S. Ingason,Iceland,,61.0,61.0,49.66666666666666,73.4,50.16666666666666,74.5
1118,188654,T. Heurtaux,France,MKE Ankarag?c?,60.0,61.33333333333334,43.5,73.4,45.16666666666666,71.0
1119,201967,G. Wikheim,Norway,FC Midtjylland,90.5,74.83333333333333,58.0,44.2,59.0,54.5
1120,224242,D. Luckassen,Netherlands,Hertha BSC,78.5,67.33333333333333,55.16666666666666,70.2,65.5,79.25
1121,226803,T. Parker,United States,New York Red Bulls,73.5,59.16666666666666,30.33333333333333,69.6,40.5,82.25
1122,137460,A. Rosina,Italy,US Salernitana 1919,73.0,79.83333333333333,70.33333333333333,26.0,75.16666666666667,46.5
1123,230389,?dundo Oliveira,Brazil,Cruzeiro,55.5,57.16666666666666,46.33333333333334,72.2,53.5,74.25
1124,244470,V. Coufal,Czech Republic,SK Slavia Praha,75.0,65.16666666666667,40.66666666666666,65.2,53.0,70.0
1125,183288,Y. Benalouane,Tunisia,Leicester City,51.5,58.0,44.33333333333334,71.4,54.83333333333334,73.0
1126,230393,Paolito Serra,Brazil,Botafogo,37.5,56.0,46.83333333333334,73.0,44.0,60.75
1127,235002,L. Rosi?,Serbia,SC Braga,47.0,52.0,33.0,72.8,38.5,70.75
1128,217085,V. Garc?a,Venezuela,Vit?ria Guimar?es,78.0,72.83333333333333,43.66666666666666,69.6,56.33333333333334,69.5
1129,218621,F. S?nchez,Argentina,Estudiantes de La Plata,91.5,72.33333333333333,59.33333333333334,65.8,56.0,69.0
1130,207616,A. Webster,England,Bristol City,68.0,66.5,28.66666666666667,71.8,45.0,71.75
1131,188930,Laure,Spain,AD Alcorc?n,70.0,72.0,47.33333333333334,67.8,59.5,65.75
1132,233219,V. Jovanovi?,Serbia,FC Girondins de Bordeaux,48.0,61.5,47.16666666666666,71.0,52.5,73.25
1133,240899,J. Filipovi?,Croatia,Sporting Lokeren,61.0,53.83333333333334,28.5,72.6,37.0,70.0
1134,199940,J. Cuevas,Argentina,CD Everton de Vi?a del Mar,81.5,73.33333333333333,64.16666666666667,47.4,64.83333333333333,66.75
1135,209669,D. Siovas,Greece,CD Legan?s,38.5,59.0,46.0,68.8,51.0,81.25
1136,231685,R. Pierre-Gabriel,France,AS Monaco,79.0,69.33333333333333,50.5,67.8,56.5,70.25
1137,210438,F. Boulaya,Algeria,FC Metz,76.5,73.66666666666667,63.5,27.8,70.16666666666667,57.0
1138,210695,H. Aleesami,Norway,Palermo,82.5,70.16666666666667,54.66666666666666,65.6,66.33333333333333,73.0
1139,224263,J. Kenny,England,Everton,72.5,65.5,42.5,72.0,59.0,70.0
1140,207624,K. Omeruo,Nigeria,CD Legan?s,71.0,62.66666666666666,33.833333333333336,69.2,41.833333333333336,80.0
1141,216072,G. Letizia,Italy,Benevento,88.5,73.16666666666667,43.83333333333334,66.0,57.33333333333334,73.0
1142,209673,D. Dessoleil,Belgium,Sporting de Charleroi,51.5,57.16666666666666,32.166666666666664,73.2,44.33333333333334,68.5
1143,222986,M. Morishige,Japan,FC Tokyo,63.0,61.0,58.83333333333334,70.6,61.5,72.5
1144,238858,Bruno Tabata,Brazil,Portimonense SC,81.0,74.83333333333333,62.0,42.2,71.0,59.0
1145,242444,Jo?o F?lix,Portugal,SL Benfica,78.5,76.66666666666667,64.33333333333333,40.2,66.83333333333333,65.5
1146,217870,G. Di Lorenzo,Italy,Empoli,69.0,68.0,54.0,70.6,62.16666666666666,71.25
1147,23823,A. Johansson,Sweden,IFK Norrk?ping,33.0,64.33333333333333,53.83333333333334,69.4,59.16666666666666,71.0
1148,237841,M. Murillo,Panama,New York Red Bulls,84.0,68.66666666666667,51.66666666666666,67.0,60.5,82.0
1149,206098,Patric,Spain,Lazio,65.5,64.33333333333333,50.0,73.2,58.0,66.0
1150,234514,O. El Hajjam,Morocco,Amiens SC,71.0,68.5,47.16666666666666,69.2,62.16666666666666,68.75
1151,210964,F. Ceccherini,Italy,Fiorentina,57.5,58.16666666666666,14.0,70.0,27.16666666666667,73.5
1152,223765,R. Bauer,Germany,1. FC N?rnberg,72.0,70.0,51.83333333333334,70.8,59.5,74.75
1153,231447,D. Malen,Netherlands,PSV,89.0,75.16666666666667,64.16666666666667,26.8,58.16666666666666,68.25
1154,187415,V. Granat,Russia,,43.5,60.66666666666666,49.83333333333334,72.4,60.5,70.0
1155,191256,O. Hawsawi,Saudi Arabia,Al Wehda,59.5,63.33333333333334,56.5,71.4,48.66666666666666,74.75
1156,215321,J. Schunke,Argentina,Estudiantes de La Plata,31.0,49.5,34.333333333333336,71.4,44.5,64.0
1157,137242,L. Jim?nez,Chile,CD Palestino,66.0,72.83333333333333,67.0,42.4,76.5,61.75
1158,224538,Pedro Nuno,Portugal,Moreirense FC,68.0,73.66666666666667,67.66666666666667,36.2,70.66666666666667,62.25
1159,225563,Jo?o Pedro,Brazil,FC Porto,77.5,69.0,45.66666666666666,66.6,62.66666666666666,67.25
1160,226075,M. Bakakis,Greece,AEK Athens,82.5,69.16666666666667,58.33333333333334,67.8,64.16666666666667,67.5
1161,186651,G. Vural,Turkey,Akhisar Belediyespor,82.5,73.66666666666667,69.5,65.2,66.66666666666667,69.5
1162,109852,G. McAuley,Northern Ireland,Rangers FC,28.5,48.5,39.66666666666666,74.0,45.83333333333334,64.25
1163,207645,M. Barrow,Gambia,Reading,93.5,76.5,65.33333333333333,39.0,60.0,53.25
1164,212253,A. Scholz,Denmark,FC Midtjylland,54.5,63.0,50.66666666666666,71.8,51.66666666666666,69.75
1165,191005,A. Elmohamady,Egypt,Aston Villa,76.0,69.16666666666667,64.16666666666667,66.4,71.0,74.5
1166,203038,Lucas Piazon,Brazil,Chelsea,69.5,73.16666666666667,71.83333333333333,38.0,72.33333333333333,51.0
1167,237086,Kim Min Jae,Korea Republic,Jeonbuk Hyundai Motors,71.0,57.5,32.5,71.0,40.5,74.5
1168,219167,S. Vittor,Argentina,CD Universidad de Concepci?n,57.0,58.66666666666666,61.66666666666666,71.0,58.0,69.75
1169,237600,B. Srarfi,Tunisia,OGC Nice,78.5,70.83333333333333,67.33333333333333,34.8,66.83333333333333,51.25
1170,239904,D. Khocholava,Georgia,Shakhtar Donetsk,59.5,54.33333333333334,42.333333333333336,71.0,41.16666666666666,73.0
1171,193569,T. Lees,England,Sheffield Wednesday,60.5,64.5,34.833333333333336,71.2,47.66666666666666,74.0
1172,228386,P. Ciss?,Senegal,Olympiacos CFP,67.0,47.66666666666666,35.833333333333336,71.4,38.5,77.75
1173,192546,E. Stevens,Republic of Ireland,Sheffield United,71.0,67.16666666666667,43.33333333333334,66.6,61.0,68.5
1174,201509,Juankar,Spain,M?laga CF,73.5,73.33333333333333,65.0,65.8,66.33333333333333,69.75
1175,220710,H. Wilson,Wales,Derby County,79.0,72.66666666666667,68.0,39.2,69.66666666666667,47.5
1176,226086,A. Gonz?lez,Argentina,Godoy Cruz,83.5,72.83333333333333,61.66666666666666,41.2,58.0,59.75
1177,201000,O. Zahustel,Czech Republic,Sparta Praha,84.0,67.0,61.0,68.0,58.5,75.75
1178,236075,Enzo Merques,Brazil,Internacional,74.0,71.66666666666667,66.33333333333333,67.4,70.0,73.25
1179,236076,Marlion Sim?es,Brazil,Cear? Sporting Club,85.5,69.83333333333333,58.5,68.4,56.0,72.5
1180,199726,M. Torsiglieri,Argentina,Club Atl?tico Lan?s,33.5,49.0,46.66666666666666,72.0,58.83333333333334,68.0
1181,137774,D. Maietta,Italy,Empoli,31.5,52.33333333333334,16.333333333333332,73.0,31.0,67.25
1182,223278,E. ?zgen?,Turkey,MKE Ankarag?c?,67.0,69.5,58.66666666666666,70.8,71.0,68.5
1183,209711,R. Thelander,Denmark,Vitesse,60.0,50.33333333333334,34.0,72.0,41.5,72.5
1184,192816,L. Cabrera,Uruguay,Getafe CF,62.5,58.16666666666666,35.0,70.4,54.5,81.75
1185,152883,C. Marshall,United States,Seattle Sounders FC,39.0,53.5,48.33333333333334,70.0,53.16666666666666,75.5
1186,225844,D. Verde,Italy,Real Valladolid CF,86.0,78.0,66.16666666666667,36.6,68.16666666666667,51.0
1187,176693,J. Babin,France,Real Sporting de Gij?n,32.0,52.16666666666666,48.33333333333334,72.0,55.0,78.0
1188,170039,R. Shotton,England,Middlesbrough,64.0,61.66666666666666,51.83333333333334,72.4,55.66666666666666,73.25
1189,218936,Rafa Soares,Portugal,Vit?ria Guimar?es,76.0,69.66666666666667,60.5,67.0,69.83333333333333,65.25
1190,226616,J. Galv?n,Argentina,Club Atl?tico Col?n,65.5,58.83333333333334,54.0,71.6,52.5,80.75
1191,227642,S. Adegbenro,Nigeria,Rosenborg BK,89.5,78.0,64.66666666666667,40.8,60.66666666666666,71.5
1192,216380,D. Sinkgraven,Netherlands,Ajax,80.0,74.33333333333333,61.33333333333334,65.8,71.16666666666667,67.25
1193,226108,F. Romagna,Italy,Cagliari,66.5,61.33333333333334,35.666666666666664,71.8,44.83333333333334,66.0
1194,186684,Kiko Olivas,Spain,Real Valladolid CF,37.5,57.33333333333334,50.33333333333334,70.6,46.5,77.75
1195,203581,I. Balliu,Albania,FC Metz,76.5,72.83333333333333,47.16666666666666,68.2,65.83333333333333,73.75
1196,231485,A. Tuanzebe,England,Aston Villa,78.5,67.83333333333333,39.66666666666666,70.6,54.33333333333334,72.0
1197,205630,L. Abecasis,Argentina,Godoy Cruz,85.5,72.33333333333333,53.33333333333334,65.8,63.66666666666666,71.0
